2,10,20,20,3.6,200,3,10.5,60,2,72,1344,0,210,9600,5760,5760,22674,0
2,27,20,30,3.6,560,3,9.5,80,2,36,4978,1320,285,22680,16128,15552,60943,0
2,27,20,30,3.6,560,3,9.5,80,2,40,4940,1200,285,22680,16128,15552,60785,0
2,27,20,30,3.6,560,3,9.5,80,2,38,4959,1260,285,22680,16128,15552,60864,0
2,27,20,30,3.6,560,3,9.5,80,2,30,5035,1500,285,22680,16128,15552,61180,0
2,27,20,30,3.6,560,3,9.5,80,2,28,5054,1560,285,22680,16128,15552,61259,1
2,27,20,30,3.6,560,3,9.5,80,2,32,5016,1440,285,22680,16128,15552,61101,1
2,27,20,30,3.6,560,3,9.5,80,2,45,4892.5,1050,285,22680,16128,15552,60587.5,0
2,27,20,30,3.6,560,3,9.5,80,2,42,4921,1140,285,22680,16128,15552,60706,0
2,27,20,30,3.6,560,3,9.5,80,2,48,4864,960,285,22680,16128,15552,60469,0
2,27,20,30,3.6,560,3,9.5,80,2,34,4997,1380,285,22680,16128,15552,61022,1
2,27,20,30,3.6,560,3,9.5,80,2,44,4902,1080,285,22680,16128,15552,60627,0
2,27,20,30,3.6,560,3,9.5,80,2,50,4845,900,285,22680,16128,15552,60390,0
2,27,20,30,3.6,560,3,9.5,80,2,46,4883,1020,285,22680,16128,15552,60548,0
2,27,20,30,3.6,560,3,9.5,80,2,52,4826,840,285,22680,16128,15552,60311,0
2,30,20,20,4,600,3,11,20,2,49,6061,0,220,28800,19200,19200,73481,0
2,30,20,20,4,600,3,11,20,2,55,5995,0,220,1680,19200,19200,46295,0
2,30,20,20,4,600,3,11,20,2,58,5962,0,220,1680,19200,19200,46262,0
2,30,20,20,4,600,3,11,20,2,58,5962,0,220,1680,19200,19200,46262,1
2,30,20,20,4,600,3,11,20,2,58,5962,0,220,1680,19200,19200,46262,1
2,30,20,20,4,600,3,11,20,2,57,5973,0,220,1680,19200,19200,46273,0
2,30,20,20,4,600,3,11,20,2,68,5852,0,220,1680,19200,19200,46152,0
2,30,20,20,4,600,3,11,20,2,68,5852,0,220,1680,19200,19200,46152,0
2,30,20,20,4,600,3,11,20,2,73,5797,0,220,1680,19200,19200,46097,0
2,30,20,20,4,600,3,11,20,2,79,5731,0,220,1680,19200,19200,46031,0
2,30,20,20,4,600,3,11,20,2,73,5797,0,220,1680,19200,19200,46097,0
2,30,20,20,4,600,3,11,20,2,80,5720,0,220,1680,19200,19200,46020,1
2,10,20,20,4,200,3,11,20,2,100,1100,0,220,9600,6400,6400,23720,1
2,10,20,20,4,200,3,11,20,2,55,1595,0,220,9600,6400,6400,24215,0
2,10,20,20,4,200,3,11,20,2,58,1562,0,220,9600,6400,6400,24182,0
2,10,20,20,4,200,3,11,20,2,57,1573,0,220,9600,6400,6400,24193,0
2,10,20,20,4,200,3,11,20,2,68,1452,0,220,9600,6400,6400,24072,0
2,10,20,20,4,200,3,11,20,2,73,1397,0,220,9600,6400,6400,24017,0
2,10,20,20,4,200,3,11,20,2,79,1331,0,220,9600,6400,6400,23951,0
2,10,20,20,4,200,3,11,20,2,80,1320,0,220,9600,6400,6400,23940,0
2,10,20,20,4,200,3,11,20,2,98,1122,0,220,9600,6400,6400,23742,0
2,10,20,20,4,200,3,11,20,2,75,1375,0,220,9600,6400,6400,23995,0
2,10,20,20,4,200,3,11,20,2,90,1210,0,220,9600,6400,6400,23830,0
2,10,20,20,4,200,3,11,20,2,89,1221,0,220,9600,6400,6400,23841,0
2,10,20,20,4,200,3,11,20,2,96,1144,0,220,9600,6400,6400,23764,1
2,10,20,20,4,200,3,11,20,2,104,1056,0,220,9600,6400,6400,23676,1
2,10,20,20,4,200,3,11,20,2,106,1034,0,220,9600,6400,6400,23654,0
2,10,20,20,4,200,3,11,20,2,71,1419,0,220,9600,6400,6400,24039,0
2,10,20,20,4,200,3,11,20,2,56,1584,0,220,9600,6400,6400,24204,0
2,10,20,20,4,200,3,11,20,2,66,1474,0,220,9600,6400,6400,24094,0
